cod	c02	c04	tent	tsal	c03	fecha
1601	43.19	43.06	29.25	29.38	41.63	2014-06-10 18:59:18
1602	43.19	43.13	29.25	29.38	41.63	2014-06-10 19:00:17
1603	43.19	43.13	29.25	29.38	41.63	2014-06-10 19:01:16
1604	43.19	43.06	29.31	29.31	41.63	2014-06-10 19:02:16
1605	43.19	43.13	29.31	29.38	41.63	2014-06-10 19:03:15
1606	43.19	43.13	29.31	29.38	41.63	2014-06-10 19:04:14
1607	43.19	43.13	29.31	29.38	41.63	2014-06-10 19:05:14
1608	43.19	43.13	29.31	29.38	41.63	2014-06-10 19:06:13
1609	43.19	43.13	29.31	29.38	41.63	2014-06-10 19:07:12
1610	43.19	43.13	29.31	29.38	41.63	2014-06-10 19:08:11
1611	43.19	43.19	29.31	29.38	41.63	2014-06-10 19:09:11
1612	43.19	43.13	29.31	29.38	41.63	2014-06-10 19:10:10
1613	43.19	43.13	29.31	29.38	41.63	2014-06-10 19:11:09
1614	43.25	43.13	29.31	29.38	41.63	2014-06-10 19:12:09
1615	43.19	43.13	29.31	29.31	41.63	2014-06-10 19:13:08
1616	43.25	43.13	29.31	29.38	41.63	2014-06-10 19:14:07
1617	43.25	43.13	29.31	29.38	41.63	2014-06-10 19:15:06
1618	43.25	43.13	29.25	29.31	41.63	2014-06-10 19:16:06
1619	43.19	43.19	29.25	29.38	41.63	2014-06-10 19:17:05
1620	43.19	43.19	29.31	29.38	41.63	2014-06-10 19:18:04
1621	43.19	43.13	29.25	29.31	41.63	2014-06-10 19:19:04
1622	43.25	43.13	29.19	29.31	41.69	2014-06-10 19:20:03
1623	43.19	43.13	29.19	29.31	41.63	2014-06-10 19:21:02
1624	43.19	43.13	29.25	29.31	41.69	2014-06-10 19:22:01
1625	43.19	43.13	29.25	29.31	41.63	2014-06-10 19:23:01
1626	43.19	43.13	29.19	29.31	41.69	2014-06-10 19:24:00
1627	43.19	43.19	29.19	29.25	41.63	2014-06-10 19:24:59
1628	43.19	43.13	29.19	29.31	41.63	2014-06-10 19:25:59
1629	43.25	43.19	29.13	29.31	41.63	2014-06-10 19:26:58
1630	43.19	43.19	29.19	29.31	41.63	2014-06-10 19:27:57
1631	43.19	43.13	29.19	29.31	41.63	2014-06-10 19:28:56
1632	43.19	43.19	29.13	29.25	41.63	2014-06-10 19:29:56
1633	43.25	43.19	29.13	29.25	41.63	2014-06-10 19:30:55
1634	43.25	43.13	29.13	29.25	41.63	2014-06-10 19:31:54
1635	43.19	43.19	29.13	29.25	41.69	2014-06-10 19:32:54
1636	43.25	43.19	29.06	29.25	41.63	2014-06-10 19:33:53
1637	43.19	43.19	29.06	29.19	41.69	2014-06-10 19:34:52
1638	43.25	43.13	29.06	29.19	41.63	2014-06-10 19:35:51
1639	43.25	43.19	29.06	29.19	41.63	2014-06-10 19:36:51
1640	43.25	43.19	29.06	29.19	41.69	2014-06-10 19:37:50
1641	43.25	43.13	29	29.19	41.63	2014-06-10 19:38:49
1642	43.25	43.19	29	29.19	41.69	2014-06-10 19:39:49
1643	43.25	43.19	29.06	29.19	41.63	2014-06-10 19:40:48
1644	43.25	43.13	29.06	29.25	41.63	2014-06-10 19:41:47
1645	43.25	43.13	29.06	29.25	41.63	2014-06-10 19:42:46
1646	43.19	43.13	29	29.19	41.63	2014-06-10 19:43:46
1647	43.25	43.19	29	29.19	41.69	2014-06-10 19:44:45
1648	43.25	43.19	29.06	29.19	41.63	2014-06-10 19:45:44
1649	43.25	43.13	29.06	29.19	41.63	2014-06-10 19:46:44
1650	43.25	43.13	29.06	29.19	41.69	2014-06-10 19:47:43
1651	43.19	43.13	29.06	29.19	41.63	2014-06-10 19:48:42
1652	43.19	43.13	29.13	29.19	41.63	2014-06-10 19:49:41
1653	43.19	43.19	29.13	29.19	41.63	2014-06-10 19:50:41
